Accession	Title	Links	Status	Release Date	Created	Updated	Submission	SRA.filename
SRR29396900	PacBio HiFi sequencing of HG01786	BioProject: 1, BioSample: 1	Released	2024-06-15	2024-06-13T15:18:43Z	2024-06-15T04:50:53Z	SUB14529157	m84081_230616_175717_s2.hifi_reads.bc2012.bam
SRR29405839	PacBio HiFi sequencing of HG01167	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:39Z	2024-06-14T19:30:53Z	SUB14526393	m84091_230731_140439_s3.hifi_reads.bc1012.bam
SRR29405768	PacBio HiFi sequencing of NA19703	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:36Z	2024-06-14T17:32:51Z	SUB14526393	m84091_240221_212852_s2.hifi_reads.bc1009.bam
SRR29405795	PacBio HiFi sequencing of HG03874	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:37Z	2024-06-14T16:35:56Z	SUB14526393	m84091_230719_155016_s1.hifi_reads.bc1012.bam
SRR29405774	PacBio HiFi sequencing of HG00662	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:36Z	2024-06-14T15:07:21Z	SUB14526393	m84091_230725_161037_s2.hifi_reads.bc1011.bam
SRR29405797	PacBio HiFi sequencing of HG04153	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:37Z	2024-06-14T14:59:06Z	SUB14526393	m84091_230727_125753_s1.hifi_reads.bc1016.bam
SRR29405762	PacBio HiFi sequencing of NA20287	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:35Z	2024-06-14T14:06:31Z	SUB14526393	m84091_230714_130822_s1.hifi_reads.bc1017.bam
SRR29405811	PacBio HiFi sequencing of HG03270	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:37Z	2024-06-14T13:59:23Z	SUB14526393	m84091_230707_175906_s3.hifi_reads.bc1015.bam
SRR29405780	PacBio HiFi sequencing of NA19036	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:36Z	2024-06-14T13:27:29Z	SUB14526393	m84091_230724_152950_s1.hifi_reads.bc1022.bam
SRR29405832	PacBio HiFi sequencing of HG02178	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:38Z	2024-06-14T13:04:57Z	SUB14526393	m84091_230705_181402_s3.hifi_reads.bc1008.bam
SRR29405826	PacBio HiFi sequencing of HG00243	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:38Z	2024-06-14T12:46:22Z	SUB14526393	m84091_230719_162122_s2.hifi_reads.bc1018.bam
SRR29405776	PacBio HiFi sequencing of NA19175	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:36Z	2024-06-14T12:00:39Z	SUB14526393	m84091_230629_173950_s1.hifi_reads.bc1001.bam
SRR29405846	PacBio HiFi sequencing of HG00701	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:39Z	2024-06-14T11:46:37Z	SUB14526393	m84091_240311_155513_s4.hifi_reads.bc1011.bam
SRR29396888	PacBio HiFi sequencing of HG03388	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:42Z	2024-06-14T11:00:09Z	SUB14529157	m84081_231207_210341_s3.hifi_reads.bc2003.bam
SRR29405790	PacBio HiFi sequencing of HG03672	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:36Z	2024-06-14T10:50:43Z	SUB14526393	m84091_231106_212107_s3.hifi_reads.bc1021.bam
SRR29405794	PacBio HiFi sequencing of HG03874	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:37Z	2024-06-14T10:50:42Z	SUB14526393	m84091_230712_163213_s1.hifi_reads.bc1012.bam
SRR29405800	PacBio HiFi sequencing of NA18505	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:37Z	2024-06-14T10:50:42Z	SUB14526393	m84091_230721_152112_s4.hifi_reads.bc1021.bam
SRR29405818	PacBio HiFi sequencing of HG03072	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:38Z	2024-06-14T10:47:17Z	SUB14526393	m84091_240122_201558_s1.hifi_reads.bc1012.bam
SRR29405807	PacBio HiFi sequencing of HG00253	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:37Z	2024-06-14T10:30:03Z	SUB14526393	m84091_230727_143029_s4.hifi_reads.bc1003.bam
SRR29396858	PacBio HiFi sequencing of NA18952	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:40Z	2024-06-14T10:11:53Z	SUB14529157	m84081_230609_204508_s4.hifi_reads.bc2009.bam
SRR29405773	PacBio HiFi sequencing of NA19377	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:36Z	2024-06-14T09:42:24Z	SUB14526393	m84091_230718_171310_s4.hifi_reads.bc1002.bam
SRR29405812	PacBio HiFi sequencing of HG03108	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:37Z	2024-06-14T09:36:13Z	SUB14526393	m84091_240308_215845_s3.hifi_reads.bc1008.bam
SRR29396861	PacBio HiFi sequencing of NA18976	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:41Z	2024-06-14T09:09:33Z	SUB14529157	m84081_230610_192218_s1.hifi_reads.bc2010.bam
SRR29405759	PacBio HiFi sequencing of NA19042	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:35Z	2024-06-14T08:39:07Z	SUB14526393	m84091_240308_202615_s4.hifi_reads.bc1022.bam
SRR29405845	PacBio HiFi sequencing of HG00701	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:39Z	2024-06-14T08:39:07Z	SUB14526393	m84091_240315_183649_s4.hifi_reads.bc1011.bam
SRR29396870	PacBio HiFi sequencing of NA19834	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:41Z	2024-06-14T07:23:47Z	SUB14529157	m84081_231209_021158_s1.hifi_reads.bc2001.bam
SRR29405809	PacBio HiFi sequencing of HG03445	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:37Z	2024-06-14T07:16:02Z	SUB14526393	m84091_240311_162534_s1.hifi_reads.bc1015.bam
SRR29405814	PacBio HiFi sequencing of HG03108	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:37Z	2024-06-14T07:16:02Z	SUB14526393	m84091_231113_170005_s1.hifi_reads.bc1008.bam
SRR29396881	PacBio HiFi sequencing of HG00146	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:42Z	2024-06-14T07:11:32Z	SUB14529157	m84081_230616_182824_s3.hifi_reads.bc2013.bam
SRR29405830	PacBio HiFi sequencing of HG02392	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:38Z	2024-06-14T07:05:07Z	SUB14526393	m84091_230629_181009_s2.hifi_reads.bc1002.bam
SRR29405792	PacBio HiFi sequencing of HG03672	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:37Z	2024-06-14T06:20:24Z	SUB14526393	m84091_240221_215958_s3.hifi_reads.bc1021.bam
SRR29405783	PacBio HiFi sequencing of NA18620	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:36Z	2024-06-14T05:20:51Z	SUB14526393	m84091_230707_165735_s1.hifi_reads.bc1009.bam
SRR29405802	PacBio HiFi sequencing of HG03369	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:37Z	2024-06-14T05:20:51Z	SUB14526393	m84091_230721_145006_s3.hifi_reads.bc1009.bam
SRR29405756	PacBio HiFi sequencing of NA20870	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:35Z	2024-06-14T05:20:50Z	SUB14526393	m84091_230707_172800_s2.hifi_reads.bc1010.bam
SRR29405793	PacBio HiFi sequencing of HG00329	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:37Z	2024-06-14T05:20:50Z	SUB14526393	m84091_230712_173338_s3.hifi_reads.bc1019.bam
SRR29405840	PacBio HiFi sequencing of HG01167	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:39Z	2024-06-14T05:20:46Z	SUB14526393	m84091_230725_164143_s3.hifi_reads.bc1012.bam
SRR29405843	PacBio HiFi sequencing of HG00867	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:39Z	2024-06-14T05:20:45Z	SUB14526393	m84091_230629_184115_s3.hifi_reads.bc1003.bam
SRR29405835	PacBio HiFi sequencing of HG01626	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:38Z	2024-06-14T05:20:45Z	SUB14526393	m84091_230731_130312_s1.hifi_reads.bc1010.bam
SRR29405799	PacBio HiFi sequencing of NA18505	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:37Z	2024-06-14T05:20:44Z	SUB14526393	m84091_230718_154039_s1.hifi_reads.bc1021.bam
SRR29405841	PacBio HiFi sequencing of HG00867	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:39Z	2024-06-14T05:20:44Z	SUB14526393	m84091_230710_183139_s4.hifi_reads.bc1003.bam
SRR29405765	PacBio HiFi sequencing of NA19835	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:35Z	2024-06-14T05:19:55Z	SUB14526393	m84091_230731_133332_s2.hifi_reads.bc1001.bam
SRR29405771	PacBio HiFi sequencing of NA19377	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:36Z	2024-06-14T05:19:55Z	SUB14526393	m84091_230731_143545_s4.hifi_reads.bc1002.bam
SRR29405789	PacBio HiFi sequencing of HG03583	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:36Z	2024-06-14T05:19:55Z	SUB14526393	m84091_230817_153352_s4.hifi_reads.bc1020.bam
SRR29405801	PacBio HiFi sequencing of NA18505	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:37Z	2024-06-14T05:19:55Z	SUB14526393	m84091_230724_152950_s1.hifi_reads.bc1021.bam
SRR29405819	PacBio HiFi sequencing of HG02624	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:38Z	2024-06-14T05:19:55Z	SUB14526393	m84091_240221_215958_s3.hifi_reads.bc1001.bam
SRR29405831	PacBio HiFi sequencing of HG02178	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:38Z	2024-06-14T05:19:55Z	SUB14526393	m84091_230710_180033_s3.hifi_reads.bc1008.bam
SRR29405834	PacBio HiFi sequencing of HG01626	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:38Z	2024-06-14T05:19:55Z	SUB14526393	m84091_230817_153352_s4.hifi_reads.bc1010.bam
SRR29405760	PacBio HiFi sequencing of NA19042	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:35Z	2024-06-14T05:19:55Z	SUB14526393	m84091_240221_202725_s4.hifi_reads.bc1022.bam
SRR29405772	PacBio HiFi sequencing of NA19377	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:36Z	2024-06-14T05:19:55Z	SUB14526393	m84091_230724_163116_s3.hifi_reads.bc1002.bam
SRR29405796	PacBio HiFi sequencing of HG03874	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:37Z	2024-06-14T05:19:55Z	SUB14526393	m84091_230731_130312_s1.hifi_reads.bc1012.bam
SRR29405821	PacBio HiFi sequencing of HG02624	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:38Z	2024-06-14T05:19:55Z	SUB14526393	m84091_231113_162942_s4.hifi_reads.bc1001.bam
SRR29396925	PacBio HiFi sequencing of HG00106	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:44Z	2024-06-14T05:19:55Z	SUB14529157	m84081_231029_023649_s3.hifi_reads.bc2070.bam
SRR29396904	PacBio HiFi sequencing of HG01785	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:43Z	2024-06-14T05:19:54Z	SUB14529157	m84081_231122_210358_s4.hifi_reads.bc2068.bam
SRR29396903	PacBio HiFi sequencing of HG00117	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:43Z	2024-06-14T05:19:54Z	SUB14529157	m84081_231110_195735_s1.hifi_reads.bc2071.bam
SRR29396917	PacBio HiFi sequencing of HG00321	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:43Z	2024-06-14T05:19:54Z	SUB14529157	m84081_230630_190803_s1.hifi_reads.bc2015.bam
SRR29396926	PacBio HiFi sequencing of HG00106	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:44Z	2024-06-14T05:19:54Z	SUB14529157	m84081_231027_202621_s3.hifi_reads.bc2070.bam
SRR29396833	PacBio HiFi sequencing of NA21102	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:39Z	2024-06-14T05:19:54Z	SUB14529157	m84081_230715_213648_s3.hifi_reads.bc2023.bam
SRR29396847	PacBio HiFi sequencing of HG00232	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:40Z	2024-06-14T05:19:54Z	SUB14529157	m84081_230623_205201_s2.hifi_reads.bc2014.bam
SRR29396862	PacBio HiFi sequencing of NA18976	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:41Z	2024-06-14T05:19:54Z	SUB14529157	m84081_230610_195324_s2.hifi_reads.bc2010.bam
SRR29396863	PacBio HiFi sequencing of NA19099	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:41Z	2024-06-14T05:19:54Z	SUB14529157	m84081_231027_192451_s1.hifi_reads.bc2066.bam
SRR29396875	PacBio HiFi sequencing of NA18565	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:41Z	2024-06-14T05:19:54Z	SUB14529157	m84081_230714_201817_s1.hifi_reads.bc2020.bam
SRR29396887	PacBio HiFi sequencing of HG03388	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:42Z	2024-06-14T05:19:54Z	SUB14529157	m84081_231207_213447_s4.hifi_reads.bc2003.bam
SRR29405767	PacBio HiFi sequencing of NA19835	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:35Z	2024-06-14T05:18:47Z	SUB14526393	m84091_230718_164204_s3.hifi_reads.bc1001.bam
SRR29405836	PacBio HiFi sequencing of HG01626	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:38Z	2024-06-14T05:18:46Z	SUB14526393	m84091_230725_153931_s1.hifi_reads.bc1010.bam
SRR29396909	PacBio HiFi sequencing of HG01248	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:43Z	2024-06-14T05:17:41Z	SUB14529157	m84081_230624_210225_s2.hifi_reads.bc2016.bam
SRR29396899	PacBio HiFi sequencing of HG01798	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:43Z	2024-06-14T05:17:41Z	SUB14529157	m84081_231209_031410_s3.hifi_reads.bc2002.bam
SRR29396884	PacBio HiFi sequencing of HG03792	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:42Z	2024-06-14T05:17:41Z	SUB14529157	m84081_230516_194621_s2.hifi_reads.bc1019.bam
SRR29405833	PacBio HiFi sequencing of HG02178	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:38Z	2024-06-14T05:04:25Z	SUB14526393	m84091_230629_191221_s4.hifi_reads.bc1008.bam
SRR29396878	PacBio HiFi sequencing of NA21144	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:41Z	2024-06-14T04:59:28Z	SUB14529157	m84081_230629_192021_s2.hifi_reads.bc2018.bam
SRR29396898	PacBio HiFi sequencing of HG01798	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:43Z	2024-06-14T04:55:07Z	SUB14529157	m84081_231209_034516_s4.hifi_reads.bc2002.bam
SRR29405785	PacBio HiFi sequencing of HG03445	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:36Z	2024-06-14T04:49:07Z	SUB14526393	m84091_240315_193817_s2.hifi_reads.bc1015.bam
SRR29396872	PacBio HiFi sequencing of NA19909	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-13T15:18:41Z	2024-06-14T04:40:41Z	SUB14529157	m84081_230523_180945_s1.hifi_reads.bc2005.bam
SRR29405761	PacBio HiFi sequencing of NA20870	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:35Z	2024-06-14T04:40:00Z	SUB14526393	m84091_230703_175432_s4.hifi_reads.bc1010.bam
SRR29405798	PacBio HiFi sequencing of HG04153	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:37Z	2024-06-14T04:21:46Z	SUB14526393	m84091_230802_170158_s1.hifi_reads.bc1016.bam
SRR29405824	PacBio HiFi sequencing of HG02583	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:38Z	2024-06-14T04:21:46Z	SUB14526393	m84091_230707_183012_s4.hifi_reads.bc1016.bam
SRR29405825	PacBio HiFi sequencing of HG02392	BioProject: 1, BioSample: 1	Released	2024-06-14	2024-06-14T00:29:38Z	2024-06-14T04:04:07Z	SUB14526393	m84091_230817_153352_s4.hifi_reads.bc1002.bam
SRR29405786	PacBio HiFi sequencing of HG03583	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:36Z	2024-06-14T03:43:22Z	SUB14526393	m84091_230712_170232_s2.hifi_reads.bc1020.bam
SRR29405849	PacBio HiFi sequencing of HG00235	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:39Z	2024-06-14T03:42:13Z	SUB14526393	m84091_230721_141900_s2.hifi_reads.bc1008.bam
SRR29405823	PacBio HiFi sequencing of HG02583	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:38Z	2024-06-14T03:42:13Z	SUB14526393	m84091_230714_140949_s3.hifi_reads.bc1016.bam
SRR29396910	PacBio HiFi sequencing of HG01248	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-13T15:18:43Z	2024-06-14T03:42:13Z	SUB14529157	m84081_230624_203119_s1.hifi_reads.bc2016.bam
SRR29405784	PacBio HiFi sequencing of NA18620	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:36Z	2024-06-14T03:37:00Z	SUB14526393	m84091_230703_172326_s3.hifi_reads.bc1009.bam
SRR29405806	PacBio HiFi sequencing of HG03372	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:37Z	2024-06-14T03:31:22Z	SUB14526393	m84091_240308_212739_s2.hifi_reads.bc1003.bam
SRR29405804	PacBio HiFi sequencing of HG03372	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:37Z	2024-06-14T03:29:07Z	SUB14526393	m84091_231106_201855_s1.hifi_reads.bc1003.bam
SRR29405842	PacBio HiFi sequencing of HG00867	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:39Z	2024-06-14T03:19:10Z	SUB14526393	m84091_230703_165220_s2.hifi_reads.bc1003.bam
SRR29405810	PacBio HiFi sequencing of HG03270	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:37Z	2024-06-14T03:19:09Z	SUB14526393	m84091_230710_183139_s4.hifi_reads.bc1015.bam
SRR29405779	PacBio HiFi sequencing of NA19131	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:36Z	2024-06-14T03:19:08Z	SUB14526393	m84091_230725_171249_s4.hifi_reads.bc1015.bam
SRR29405803	PacBio HiFi sequencing of HG03369	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:37Z	2024-06-14T03:19:08Z	SUB14526393	m84091_230727_135923_s3.hifi_reads.bc1009.bam
SRR29405817	PacBio HiFi sequencing of HG03072	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:38Z	2024-06-14T03:19:07Z	SUB14526393	m84091_240311_165640_s2.hifi_reads.bc1012.bam
SRR29405775	PacBio HiFi sequencing of NA19175	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:36Z	2024-06-14T03:18:36Z	SUB14526393	m84091_230703_162202_s1.hifi_reads.bc1001.bam
SRR29405848	PacBio HiFi sequencing of HG00235	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:39Z	2024-06-14T03:18:36Z	SUB14526393	m84091_230724_170222_s4.hifi_reads.bc1008.bam
SRR29405829	PacBio HiFi sequencing of HG02392	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:38Z	2024-06-14T03:09:07Z	SUB14526393	m84091_230705_171239_s1.hifi_reads.bc1002.bam
SRR29405755	PacBio HiFi sequencing of NA21110	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:35Z	2024-06-14T03:08:47Z	SUB14526393	m84091_230710_165908_s1.hifi_reads.bc1011.bam
SRR29405766	PacBio HiFi sequencing of NA19835	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:35Z	2024-06-14T03:02:02Z	SUB14526393	m84091_230724_160010_s2.hifi_reads.bc1001.bam
SRR29405791	PacBio HiFi sequencing of HG03672	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:36Z	2024-06-14T02:54:03Z	SUB14526393	m84091_231113_173111_s2.hifi_reads.bc1021.bam
SRR29405764	PacBio HiFi sequencing of NA20287	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:35Z	2024-06-14T02:48:54Z	SUB14526393	m84091_230710_172927_s2.hifi_reads.bc1017.bam
SRR29405778	PacBio HiFi sequencing of NA19131	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:36Z	2024-06-14T02:48:54Z	SUB14526393	m84091_230731_143545_s4.hifi_reads.bc1015.bam
SRR29405844	PacBio HiFi sequencing of HG00701	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:39Z	2024-06-14T02:48:54Z	SUB14526393	m84091_240315_190710_s1.hifi_reads.bc1011.bam
SRR29405754	PacBio HiFi sequencing of NA21110	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:35Z	2024-06-14T02:44:31Z	SUB14526393	m84091_230714_133843_s2.hifi_reads.bc1011.bam
SRR29405782	PacBio HiFi sequencing of HG00329	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:36Z	2024-06-14T02:42:44Z	SUB14526393	m84091_230719_165228_s3.hifi_reads.bc1019.bam
SRR29405781	PacBio HiFi sequencing of NA19036	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:36Z	2024-06-14T02:42:44Z	SUB14526393	m84091_230718_161058_s2.hifi_reads.bc1022.bam
SRR29405837	PacBio HiFi sequencing of HG00243	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:38Z	2024-06-14T02:37:50Z	SUB14526393	m84091_230712_180444_s4.hifi_reads.bc1018.bam
SRR29405822	PacBio HiFi sequencing of HG02624	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:38Z	2024-06-14T02:32:18Z	SUB14526393	m84091_231106_194835_s4.hifi_reads.bc1001.bam
SRR29405769	PacBio HiFi sequencing of NA19703	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:36Z	2024-06-14T02:32:18Z	SUB14526393	m84091_231113_180217_s3.hifi_reads.bc1009.bam
SRR29405777	PacBio HiFi sequencing of NA19131	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:36Z	2024-06-14T02:31:28Z	SUB14526393	m84091_230817_153352_s4.hifi_reads.bc1015.bam
SRR29405838	PacBio HiFi sequencing of HG01167	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:39Z	2024-06-14T02:22:51Z	SUB14526393	m84091_230817_153352_s4.hifi_reads.bc1012.bam
SRR29405770	PacBio HiFi sequencing of NA19703	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:36Z	2024-06-14T02:13:56Z	SUB14526393	m84091_231110_171321_s4.hifi_reads.bc1009.bam
SRR29405813	PacBio HiFi sequencing of HG03108	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:37Z	2024-06-14T02:04:47Z	SUB14526393	m84091_231214_200959_s1.hifi_reads.bc1008.bam
SRR29405816	PacBio HiFi sequencing of HG03072	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:38Z	2024-06-14T02:00:20Z	SUB14526393	m84091_240315_193817_s2.hifi_reads.bc1012.bam
SRR29396866	PacBio HiFi sequencing of HG00232	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-13T15:18:41Z	2024-06-14T01:58:25Z	SUB14529157	m84081_230623_202140_s1.hifi_reads.bc2014.bam
SRR29405805	PacBio HiFi sequencing of HG03372	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:37Z	2024-06-14T01:51:07Z	SUB14526393	m84091_231214_204105_s2.hifi_reads.bc1003.bam
SRR29405828	PacBio HiFi sequencing of HG02392	BioProject: 1, BioSample: 1	Released	2024-06-13	2024-06-14T00:29:38Z	2024-06-14T01:51:06Z	SUB14526393	m84091_230710_180033_s3.hifi_reads.bc1002.bam
